customer_id,country,is_uk,high_value_user,pre_orders,pre_items,pre_revenue,pre_avg_basket,pre_recency_days,log_pre_orders,log_pre_revenue,treatment,conversion_30d,orders_30d,gmv_30d,coupon_targeted_obs,gmv_30d_obs
13536,United Kingdom,1,0,2,621,824.91,20.119756097560973,2,1.0986122886681098,6.71648580874676,1,1,1,62.73315811402583,1,70.75898593320584
13538,United Kingdom,1,0,6,137,990.75,49.5375,44,1.9459101490553132,6.89947105939444,1,1,2,215.49093022224636,1,224.83648052839501
13544,United Kingdom,1,0,1,75,122.91,2.5083673469387753,190,0.6931471805599453,4.819555495628402,1,1,2,43.23992655248847,1,43.57972978884198
13546,United Kingdom,1,0,2,215,418.28,6.971333333333333,2,1.0986122886681098,6.0385389544939105,0,1,1,15.856640912693479,1,27.009666400664294
13549,United Kingdom,1,0,6,432,832.2,17.706382978723404,13,1.9459101490553132,6.725273709386817,1,1,4,181.65513377715178,0,175.46878553489591
13557,United Kingdom,1,0,1,224,240.68,15.0425,230,0.6931471805599453,5.487614537078416,0,1,1,48.55499844184055,1,56.83996018450077
13558,United Kingdom,1,0,2,193,323.25,3.552197802197802,11,1.0986122886681098,5.781514823196553,1,1,1,34.185325780735766,1,45.12291236996503
13565,United Kingdom,1,0,1,78,110.17999999999999,8.475384615384614,284,0.6931471805599453,4.711150509525323,0,0,0,0.0,1,16.444222527925685
13566,United Kingdom,1,0,1,343,585.1800000000001,5.178584070796461,32,0.6931471805599453,6.373626909646311,1,1,2,39.939164693379055,1,45.02148573422077
13569,United Kingdom,1,0,1,44,118.32,4.93,317,0.6931471805599453,4.781808959646548,1,0,0,0.0,1,18.70952423107593
13571,United Kingdom,1,1,8,1051,1289.11,6.052159624413145,18,2.1972245773362196,7.162482765038155,0,1,2,46.750387145577044,1,68.43150666666793
13573,United Kingdom,1,0,1,10,31.770000000000003,10.590000000000002,202,0.6931471805599453,3.489513462710723,1,1,1,50.8487197270038,1,58.27226127206058
13575,United Kingdom,1,0,4,382,624.62,16.015897435897436,8,1.6094379124341003,6.438743158029557,1,1,2,87.80866548045024,1,91.15616988203463
13576,United Kingdom,1,1,15,2119,5627.27,58.01309278350516,1,2.772588722239781,8.63555739149719,1,1,2,253.93670756552243,1,261.27381047213987
13577,United Kingdom,1,1,3,597,1193.8,17.817910447761193,42,1.3862943611198906,7.0857340863419545,0,1,3,129.16180754131148,1,146.7923306505103
13579,United Kingdom,1,0,1,46,164.70000000000002,18.3,318,0.6931471805599453,5.1101789244325175,1,0,0,0.0,1,5.576295102755116
13588,United Kingdom,1,1,5,1774,1605.94,13.844310344827587,36,1.791759469228055,7.3820870283883355,1,1,1,53.451114813384834,1,76.64725564507512
13589,United Kingdom,1,0,1,28,147.0,16.333333333333332,129,0.6931471805599453,4.997212273764115,0,1,1,31.049977698591327,1,36.9728347196217
13590,United Kingdom,1,1,5,1304,1668.78,23.1775,1,1.791759469228055,7.420447160205836,0,1,3,157.63399447779562,1,168.2299685974838
13592,United Kingdom,1,0,3,71,205.51,15.808461538461538,155,1.3862943611198906,5.3303488373787005,0,1,1,49.60601601297297,1,61.00777412043885
13599,United Kingdom,1,1,10,1874,2833.88,25.302500000000002,34,2.3978952727983707,7.949754887223667,1,1,2,123.00063362215674,1,134.88435247920017
13601,United Kingdom,1,0,1,275,373.2,8.885714285714286,160,0.6931471805599453,5.92479041383999,0,1,4,107.04328817181076,1,117.09458813202357
13606,United Kingdom,1,0,2,243,250.42,6.2604999999999995,193,1.0986122886681098,5.527124847486685,1,1,1,34.52776653869402,0,42.44370251904515
13610,United Kingdom,1,0,6,480,1013.64,4.920582524271844,3,1.9459101490553132,6.922289148759174,1,1,1,32.9344330179989,1,43.637809008011246
13614,United Kingdom,1,1,3,314,1097.13,10.25355140186916,39,1.3862943611198906,7.001364012146705,0,1,2,56.41636414000759,1,73.14215090422393
13617,United Kingdom,1,0,2,188,365.7,13.060714285714285,63,1.0986122886681098,5.90454407507728,1,0,0,0.0,1,11.230880253450508
13623,United Kingdom,1,0,4,150,551.92,8.62375,159,1.6094379124341003,6.315213325596156,1,1,1,16.81413954095767,1,16.655545599245308
13629,United Kingdom,1,1,9,3522,6255.36,118.02566037735849,13,2.302585092994046,8.741353825326545,0,1,4,888.8299456121941,1,907.1809721117771
13630,United Kingdom,1,1,6,1271,1799.78,26.86238805970149,25,1.9459101490553132,7.4959751833558155,0,1,1,61.59395082879649,1,78.55354028915187
13632,United Kingdom,1,0,3,316,814.6,9.583529411764706,123,1.3862943611198906,6.7039240387003005,0,1,2,58.81477375815138,1,74.1721577200519
13634,United Kingdom,1,1,4,582,1372.28,8.796666666666667,36,1.6094379124341003,7.22495731796991,0,1,3,73.83323908269367,1,93.46810388951639
13636,United Kingdom,1,0,4,339,646.55,15.76951219512195,71,1.6094379124341003,6.4731960106695965,0,1,2,73.61050465518326,1,82.39881286555018
13643,United Kingdom,1,0,2,126,259.40000000000003,18.528571428571432,48,1.0986122886681098,5.562218910334415,1,0,0,0.0,1,16.19435734906414
13644,United Kingdom,1,1,2,1103,1398.6100000000001,17.056219512195124,23,1.0986122886681098,7.243948905366551,0,0,0,0.0,1,14.244215814323676
13647,United Kingdom,1,1,3,659,1275.9,21.265,21,1.3862943611198906,7.152190544430636,0,1,3,131.15460803308102,1,148.63755065754725
13650,United Kingdom,1,1,5,792,1538.1000000000001,19.46962025316456,16,1.791759469228055,7.338953108985908,1,1,1,40.693169476549954,1,54.82627289367382
13652,United Kingdom,1,0,2,290,638.24,16.79578947368421,206,1.0986122886681098,6.4602799707169085,1,1,3,114.40271083746626,1,127.17325766700553
13654,United Kingdom,1,1,4,1532,1714.27,15.727247706422018,95,1.6094379124341003,7.4473257816108775,1,1,1,47.72397557986422,1,61.465036884037644
13657,United Kingdom,1,0,1,132,152.34,16.926666666666666,151,0.6931471805599453,5.032657678130748,1,1,2,71.155464499453,1,91.0407741531024
13658,United Kingdom,1,1,3,811,2096.77,25.570365853658537,35,1.3862943611198906,7.648630154729281,0,0,0,0.0,1,28.104176423353834
13668,United Kingdom,1,1,17,3049,5123.81,14.55627840909091,6,2.8903717578961645,8.54184873014865,0,1,2,92.79784243020151,1,114.04147195531755
13680,United Kingdom,1,1,2,1195,2391.59,34.16557142857143,287,1.0986122886681098,7.780131740174446,1,1,2,175.49008152699474,1,200.7378614234789
13681,United Kingdom,1,0,2,248,531.08,16.093333333333334,18,1.0986122886681098,6.276793853976166,1,1,2,67.9737243082118,0,60.73843742305752
13685,United Kingdom,1,1,2,2917,1340.09,63.81380952380952,3,1.0986122886681098,7.201237995123588,1,1,1,139.99814173059528,1,147.46987527094532
13692,United Kingdom,1,0,2,735,871.58,27.236875,163,1.0986122886681098,6.771454340417674,0,1,1,51.13666203619545,1,59.207298636408176
13694,United Kingdom,1,1,42,52160,51527.06,107.79719665271966,21,3.7612001156935624,10.849881792641511,1,1,7,1545.6928916931065,1,1561.9402774846599
13695,United Kingdom,1,1,14,1435,2207.35,29.43133333333333,13,2.70805020110221,7.7000009093276445,1,1,4,279.5633484560993,1,294.3741039475013
13700,United Kingdom,1,1,9,2166,1957.02,10.409680851063829,2,2.302585092994046,7.5796890375428845,0,1,3,104.49518816507594,1,110.64237666727823
13704,United Kingdom,1,1,6,1196,1686.69,17.5696875,8,1.9459101490553132,7.431116009001207,1,1,1,53.112061242203595,1,76.02161148014548
13705,United Kingdom,1,0,2,237,522.68,24.88952380952381,94,1.0986122886681098,6.26088081075287,1,0,0,0.0,1,22.92518940014162
13709,United Kingdom,1,1,7,2213,3618.23,17.823793103448278,14,2.0794415416798357,8.194016575012116,0,1,1,51.13316756030693,0,66.81909363534267
13717,United Kingdom,1,1,5,1747,1257.53,14.290113636363635,6,1.791759469228055,7.1376996521935165,0,1,1,15.285121226637752,1,37.79826083935658
13719,United Kingdom,1,0,3,263,589.23,17.33029411764706,6,1.3862943611198906,6.380512291444068,1,1,3,128.53330966272642,1,139.89002729360004
13725,United Kingdom,1,1,7,724,1865.7,19.638947368421054,118,2.0794415416798357,7.531927445038551,0,1,3,133.81140034246118,1,144.75341611809836
13726,United Kingdom,1,0,1,384,292.68,12.725217391304348,50,0.6931471805599453,5.682490739188579,0,0,0,0.0,0,2.4351683158158055
13728,United Kingdom,1,0,5,354,797.02,15.9404,57,1.791759469228055,6.682133659792387,0,1,1,38.664440363400004,1,61.29796858444902
13735,United Kingdom,1,1,2,719,1409.69,13.820490196078431,125,1.0986122886681098,7.251834225375953,0,0,0,0.0,1,13.888071324957664
13736,United Kingdom,1,0,1,228,357.53,4.704342105263158,210,0.6931471805599453,5.882012338546899,1,1,3,62.72642443578072,0,61.99668094883708
13742,United Kingdom,1,1,11,1001,2791.62,10.263308823529412,39,2.4849066497880004,7.9347355022671655,1,1,3,98.95968946871442,1,121.60351142333789
13743,United Kingdom,1,0,6,1416,1065.84,31.348235294117643,38,1.9459101490553132,6.972456286918013,0,1,1,73.828133198994,1,90.87024950346758
13755,United Kingdom,1,0,2,658,793.51,5.877851851851852,0,1.0986122886681098,6.677725572429972,1,1,2,48.91159026102384,1,53.82417942637502
13756,United Kingdom,1,1,9,2076,3265.32,31.702135922330097,10,2.302585092994046,8.091419247910189,1,1,4,295.51229076599327,1,309.94338308656876
13758,United Kingdom,1,1,5,1493,2351.52,24.75284210526316,150,1.791759469228055,7.763242373017445,0,1,2,117.1277143769952,1,130.11628140158658
13759,United Kingdom,1,0,1,267,560.4100000000001,23.35041666666667,20,0.6931471805599453,6.3304514763804685,1,1,1,64.99352293652765,1,75.4116592108942
13767,United Kingdom,1,1,34,5598,13683.68,40.364837758112095,10,3.5553480614894135,9.524032237935037,0,1,8,671.693404809588,1,694.3155248352969
13769,United Kingdom,1,1,8,856,2176.62,21.55069306930693,42,2.1972245773362196,7.685987816278243,1,1,4,218.82416200020396,1,229.9999968734354
13772,United Kingdom,1,0,2,309,686.22,6.47377358490566,46,1.0986122886681098,6.532654473855391,1,1,1,36.45449770593756,1,52.99248657935918
13777,United Kingdom,1,1,28,8274,16974.85,107.43575949367087,7,3.367295829986474,9.739547024810957,1,1,4,876.2328590501112,1,892.8427665436391
13780,United Kingdom,1,0,1,173,116.28000000000002,12.920000000000002,120,0.6931471805599453,4.764564238138341,0,1,1,53.30302196255944,1,77.26017478044511
13782,United Kingdom,1,0,4,217,630.44,7.980253164556963,18,1.6094379124341003,6.448002925400147,1,1,5,125.02184265766753,1,136.9348279638928
13784,United Kingdom,1,1,10,2457,2424.63,80.821,7,2.3978952727983707,7.793846563445447,0,1,1,154.02415388795265,1,169.44264247017705
13798,United Kingdom,1,1,48,21086,32618.3,112.47689655172414,3,3.8918202981106265,10.392659416717285,0,1,8,1706.1654103760675,1,1725.6136987387633
13804,United Kingdom,1,1,5,1315,2282.98,18.560813008130083,28,1.791759469228055,7.733674814170136,0,1,2,112.69819679796208,1,126.67531937063882
13808,United Kingdom,1,1,3,578,1362.4,25.70566037735849,15,1.3862943611198906,7.217736858928685,1,1,3,183.76191103228322,1,188.99027229217228
13810,Germany,0,1,2,180,1253.0,59.666666666666664,6,1.0986122886681098,7.134093721192866,0,1,2,233.79158843471467,1,246.34846138908807
13812,Germany,0,0,2,258,418.62,14.950714285714286,13,1.0986122886681098,6.039349539828555,1,1,1,37.14936260060081,1,43.61160094618546
13813,Germany,0,0,3,437,959.32,19.57795918367347,20,1.3862943611198906,6.867266562252002,1,1,1,50.55837093608237,0,41.004466172783495
13815,Germany,0,1,2,1965,2977.75,21.895220588235293,122,1.0986122886681098,7.9992590284129514,0,1,1,48.126979269778424,1,61.688768131011464
13816,Germany,0,0,1,178,371.69,21.864117647058823,13,0.6931471805599453,5.920746974893695,0,1,1,50.02654371848189,1,45.623882370825505
13817,Germany,0,0,1,63,128.7,14.299999999999999,301,0.6931471805599453,4.865224091322398,0,1,1,2.4479004697626223,0,0.36177945882974694
13823,United Kingdom,1,0,1,325,650.42,25.016153846153845,41,0.6931471805599453,6.479154595471815,1,0,0,0.0,1,11.461575952268033
13824,United Kingdom,1,1,4,660,1429.84,39.717777777777776,85,1.6094379124341003,7.266016963382125,1,1,1,90.34942621486645,0,98.93140327769585
13831,United Kingdom,1,1,5,621,1795.59,26.023043478260867,37,1.791759469228055,7.493645702710373,0,1,1,69.2271662349935,1,82.7607493976726
13835,United Kingdom,1,0,3,396,742.91,15.161428571428571,2,1.3862943611198906,6.611920059773969,1,0,0,0.0,1,9.48681758831157
13838,United Kingdom,1,0,3,169,479.59,4.0301680672268905,67,1.3862943611198906,6.175014515761715,0,1,3,55.88582694910723,1,61.181440324240256
13846,United Kingdom,1,0,2,345,663.9300000000001,15.440232558139536,191,1.0986122886681098,6.4996817719574045,1,1,1,49.94433035162328,1,60.00922946815849
13854,United Kingdom,1,1,22,1932,7088.12,73.83458333333333,15,3.1354942159291497,8.86631649334611,1,1,3,458.4676021955519,1,474.8161206351025
13860,United Kingdom,1,0,3,263,617.8100000000001,16.697567567567567,1,1.3862943611198906,6.427798278878613,1,1,3,140.14863153506917,1,144.7471316676601
13862,United Kingdom,1,1,7,1541,2089.7,15.951908396946564,22,2.0794415416798357,7.645254217112583,1,1,2,82.21626185598248,0,91.82245705903706
13867,United Kingdom,1,0,2,328,592.84,15.601052631578948,24,1.0986122886681098,6.386609922809291,1,1,2,72.32500426606788,1,83.8937201965506
13870,United Kingdom,1,1,5,1058,2179.4700000000003,24.766704545454548,51,1.791759469228055,7.687295728875861,0,1,3,167.88431776341406,1,182.88705828192764
13871,United Kingdom,1,1,11,2164,5015.32,18.64431226765799,3,2.4849066497880004,8.520451876131157,0,1,2,105.12424863554656,1,135.65053085326747
13880,United Kingdom,1,1,12,1583,2823.12,20.165142857142857,2,2.5649493574615367,7.9459520906281815,0,1,1,50.107312510165606,1,65.26309819005975
13881,United Kingdom,1,1,14,7254,12412.34,84.43768707482994,3,2.70805020110221,9.426526979779677,1,1,2,369.17860882372264,1,383.50320335148456
13882,United Kingdom,1,0,1,84,192.76,16.063333333333333,13,0.6931471805599453,5.266620279804782,1,1,1,35.47237286184196,1,42.93801420659557
13883,United Kingdom,1,1,4,904,1742.78,18.540212765957445,168,1.6094379124341003,7.463810449722759,1,1,1,59.480684662501176,1,69.65504932404278
13884,United Kingdom,1,0,4,214,540.5,11.75,39,1.6094379124341003,6.294343066441045,1,0,0,0.0,1,14.115384159060419
13890,United Kingdom,1,0,3,302,604.96,17.28457142857143,0,1.3862943611198906,6.406813977290123,0,1,3,131.58997242917775,1,137.47249062106104
13892,United Kingdom,1,0,3,959,571.77,21.991153846153846,2,1.3862943611198906,6.350484239973178,1,1,1,56.33010905582492,1,62.922420173838404
13894,United Kingdom,1,0,1,105,160.85,16.085,260,0.6931471805599453,5.086669980372253,0,1,3,129.47391733924172,0,128.24446798201012
13895,United Kingdom,1,1,3,947,1911.1100000000001,23.025421686746988,16,1.3862943611198906,7.5559626233372335,0,1,3,162.844683307547,1,172.93502221245592
13899,United Kingdom,1,0,1,122,298.5,19.9,224,0.6931471805599453,5.702114417555504,1,1,2,93.03015462178183,0,84.52365462651349
13904,United Kingdom,1,0,1,223,201.12,11.830588235294117,244,0.6931471805599453,5.308861580423708,1,1,3,113.6825048150433,0,112.90486561208814
13917,United Kingdom,1,0,1,38,65.38,13.075999999999999,141,0.6931471805599453,4.195395806291828,1,1,1,54.63020594325394,1,69.87021781952768
13918,United Kingdom,1,0,1,100,198.2,24.775,202,0.6931471805599453,5.294309345150498,0,0,0,0.0,1,11.181878832791464
13924,United Kingdom,1,0,1,437,679.03,17.411025641025642,21,0.6931471805599453,6.522136914844056,1,1,1,27.154517697088142,1,46.51796931821689
13928,United Kingdom,1,0,2,87,225.45000000000002,17.342307692307692,56,1.0986122886681098,5.422524170002223,0,1,2,91.42550337584558,1,105.93124120578068
13939,United Kingdom,1,0,2,657,390.21,11.476764705882353,58,1.0986122886681098,5.9692445002061385,1,1,3,99.56145194183145,1,112.70524080347572
13940,United Kingdom,1,0,3,376,616.3,15.03170731707317,13,1.3862943611198906,6.4253551293998505,1,1,2,80.70882509898364,1,102.00471923489992
13941,United Kingdom,1,1,4,1778,3859.3,107.20277777777778,39,1.6094379124341003,8.258500179646072,0,1,1,210.5267775573101,1,225.94390398729084
13949,United Kingdom,1,1,3,1117,1212.17,14.965061728395062,15,1.3862943611198906,7.1009920475165975,0,1,2,73.31029792396623,1,89.68875196499594
13950,United Kingdom,1,0,2,150,323.65999999999997,21.577333333333332,22,1.0986122886681098,5.7827784808826985,0,1,1,48.150680286563286,1,58.08189375660246
13953,United Kingdom,1,1,6,2448,3104.36,238.7969230769231,2,1.9459101490553132,8.040884929675807,1,1,2,953.3612417537113,1,978.6239621408126
13954,United Kingdom,1,0,1,49,227.41,17.493076923076924,20,0.6931471805599453,5.431142259660542,0,1,1,58.185077841388626,1,68.20016974014317
13956,United Kingdom,1,0,4,440,869.92,6.6406106870229005,3,1.6094379124341003,6.769550124184118,1,1,2,50.60220443808238,0,48.71254019361976
13960,United Kingdom,1,0,1,40,128.1,32.025,21,0.6931471805599453,4.860587297852597,1,1,2,133.8977641918504,1,147.4238174196275
13962,United Kingdom,1,0,1,30,117.6,16.8,195,0.6931471805599453,4.775756486563625,1,1,1,32.393215188588854,0,29.49565632224669
13969,United Kingdom,1,1,12,2469,4810.42,11.453380952380952,8,2.5649493574615367,8.47874753782668,0,1,2,66.62447064516745,1,85.825299720851
13971,United Kingdom,1,1,7,1610,2357.56,18.135076923076923,9,2.0794415416798357,7.765806542298968,1,1,2,85.1348990700133,1,103.61794467486432
13975,United Kingdom,1,1,4,967,1497.71,6.998644859813084,78,1.6094379124341003,7.312360017078146,0,1,1,8.974525878421943,1,23.83810987158297
13982,United Kingdom,1,1,3,783,1230.1399999999999,16.851232876712327,112,1.3862943611198906,7.115695848393711,1,1,1,52.07415662166888,1,71.46902605418984
13983,United Kingdom,1,1,10,986,2076.51,21.18887755102041,7,2.3978952727983707,7.638925340195756,1,0,0,0.0,1,7.073260418149889
13984,United Kingdom,1,0,4,647,819.33,68.2775,76,1.6094379124341003,6.7097066983258244,1,0,0,0.0,1,10.977772727949915
13985,United Kingdom,1,1,9,2150,4418.18,19.126320346320348,8,2.302585092994046,8.393709437498721,1,1,4,203.50285992450415,1,216.72626761650375
13988,United Kingdom,1,1,4,2366,3185.31,17.696166666666667,22,1.6094379124341003,8.06661878642711,0,1,1,45.734316441955,1,78.90789790566213
13991,United Kingdom,1,0,3,649,540.25,10.805,2,1.3862943611198906,6.293881279316699,1,1,4,138.10999385969086,1,149.0449442775321
13993,United Kingdom,1,1,8,855,3092.71,27.1290350877193,13,2.1972245773362196,8.037126296940487,0,1,2,127.71202535518746,1,140.13367305648683
13994,United Kingdom,1,1,4,690,1588.74,13.578974358974358,16,1.6094379124341003,7.371325759830516,0,1,1,10.384267970881584,1,18.114457554563096
13995,United Kingdom,1,1,4,781,1177.93,16.136027397260275,6,1.6094379124341003,7.072362526425315,0,1,2,79.68470904531306,1,103.51714622607865
13999,United Kingdom,1,1,10,1875,3177.41,19.02640718562874,14,2.3978952727983707,8.06413635073254,0,1,1,51.426574815913064,1,65.3263784987704
14001,United Kingdom,1,1,2,632,1309.14,54.54750000000001,182,1.0986122886681098,7.1778892807139885,0,1,1,106.08093408960987,1,117.33282168715735
14004,United Kingdom,1,1,6,2173,3769.4900000000002,27.514525547445256,28,1.9459101490553132,8.234960245471036,0,1,1,61.88817237799973,1,79.90596766205408
14005,United Kingdom,1,0,4,1092,977.68,18.105185185185185,25,1.6094379124341003,6.886204724951693,0,1,1,52.09633315011411,1,65.99464613854803
14019,United Kingdom,1,0,2,553,800.53,19.060238095238095,48,1.0986122886681098,6.686522401168219,1,1,2,98.05695233252163,1,111.8606699317788
14020,United Kingdom,1,0,1,180,331.14,18.396666666666665,37,0.6931471805599453,5.805556566778607,1,0,0,0.0,1,10.11850253835617
14023,United Kingdom,1,0,1,162,273.14,17.07125,199,0.6931471805599453,5.613638924803235,0,1,1,53.99811252281121,1,64.95325334413153
14030,United Kingdom,1,1,7,1030,1816.81,9.820594594594594,38,2.0794415416798357,7.5053877588247815,0,0,0,0.0,1,17.392222454084216
14031,United Kingdom,1,1,16,4678,14051.15,71.68954081632653,16,2.833213344056216,9.550530687965807,0,1,3,421.14305870091545,1,439.1614362946887
14032,United Kingdom,1,1,7,1598,2147.57,18.674521739130437,36,2.0794415416798357,7.672557783554679,1,1,2,70.0232994697255,1,88.57261064513439
14034,United Kingdom,1,0,2,307,473.90999999999997,18.9564,107,1.0986122886681098,6.163125312398025,0,1,2,88.97801803109473,1,105.54473453892801
14035,United Kingdom,1,0,3,447,837.26,32.20230769230769,57,1.3862943611198906,6.73132831489045,0,1,1,56.43146491904858,1,66.76995409120369
14040,United Kingdom,1,1,11,1475,3473.87,15.038398268398268,11,2.4849066497880004,8.153312347227176,0,1,4,158.48876295247376,1,169.58794335749158
14044,United Kingdom,1,0,3,251,542.11,2.9303243243243244,52,1.3862943611198906,6.297311877686606,0,1,2,36.077874678767586,1,45.21212446014338
14047,United Kingdom,1,0,4,272,957.46,45.593333333333334,23,1.6094379124341003,6.865327829742182,0,1,3,289.16255756026777,1,303.68524247267777
14049,United Kingdom,1,1,3,2171,3285.39,11.903586956521739,108,1.3862943611198906,8.097544976886377,1,1,1,50.06727776296017,1,55.3481100126511
14050,United Kingdom,1,0,1,447,485.98,13.134594594594596,56,0.6931471805599453,6.188223054477479,1,1,1,37.1616894870641,1,36.477176314832334
14051,United Kingdom,1,1,18,2640,11003.59,70.99090322580645,9,2.9444389791664403,9.306067737473727,1,1,6,928.6020583450384,1,950.1117150733924
14056,United Kingdom,1,1,20,3535,6781.18,7.291591397849463,1,3.044522437723423,8.82205386317679,1,1,5,137.9987828392958,1,163.11951974040377
14057,United Kingdom,1,1,16,4386,5578.8,20.662222222222223,16,2.833213344056216,8.6269082124391,1,1,5,252.53463606283373,1,260.9434358527169
14060,United Kingdom,1,1,17,4858,5430.38,29.353405405405407,6,2.8903717578961645,8.599948524285365,0,1,1,59.21541097862853,0,67.81816660362591
14062,United Kingdom,1,1,11,4203,9225.470000000001,95.1079381443299,21,2.4849066497880004,9.129831805807425,1,1,1,194.12236474949913,1,207.72509407199703
14064,United Kingdom,1,1,4,1513,1097.6799999999998,18.925517241379307,62,1.6094379124341003,7.001864738209943,1,1,2,105.42368254601654,1,119.8587018725668
14071,United Kingdom,1,0,2,295,356.81,12.303793103448276,210,1.0986122886681098,5.8800021192586875,0,1,1,24.67432858391389,1,36.507514636452385
14075,United Kingdom,1,0,1,270,307.92,17.10666666666667,210,0.6931471805599453,5.733082343701063,1,0,0,0.0,1,2.2427786259355056
14077,United Kingdom,1,0,4,196,366.7,9.1675,28,1.6094379124341003,5.907267388307226,0,1,1,26.891097192039133,1,30.247792189084727
14083,United Kingdom,1,0,7,401,548.92,5.38156862745098,75,2.0794415416798357,6.309772813101524,1,1,4,86.60345074697398,1,94.79594370944663
14085,United Kingdom,1,1,12,2197,3248.19,9.387832369942197,91,2.5649493574615367,8.086161013491402,1,1,2,70.53404607113245,1,85.66179248376748
14088,United Kingdom,1,1,8,8698,33640.2,86.03631713554987,4,2.1972245773362196,10.423506785269923,1,1,1,186.62781439616248,1,195.87208376205746
14092,United Kingdom,1,1,11,1648,3096.59,17.89936416184971,17,2.4849066497880004,8.038379668771261,1,1,3,154.9347631429471,1,175.6726491916822
14096,United Kingdom,1,1,9,4835,19619.16,10.397011128775835,3,2.302585092994046,9.884312888030037,1,1,2,63.03332745756846,1,76.52796161890227
14099,United Kingdom,1,1,9,1944,2673.1,12.20593607305936,15,2.302585092994046,7.891368154120448,1,1,2,85.40195512853381,1,98.87104949213274
14108,United Kingdom,1,0,1,209,291.33,18.208125,51,0.6931471805599453,5.677883301130512,1,1,2,80.38674164022954,0,84.08269438160895
14110,United Kingdom,1,1,8,2009,4470.2300000000005,32.62941605839416,16,2.1972245773362196,8.405418817541138,0,1,4,269.0479526105394,1,284.27450295413445
14111,United Kingdom,1,0,3,202,295.5,59.1,45,1.3862943611198906,5.69204721843778,1,1,2,236.4599831390879,1,251.4848440165228
14112,United Kingdom,1,1,4,1148,1900.82,17.280181818181816,80,1.6094379124341003,7.550566601402976,0,1,1,43.196444199048166,1,53.59590897224417
14113,United Kingdom,1,0,2,326,926.38,102.93111111111111,27,1.0986122886681098,6.832363406057361,0,1,2,406.5757811657776,1,408.19146158339674
14116,United Kingdom,1,0,3,531,956.3199999999999,18.39076923076923,14,1.3862943611198906,6.8641377138264135,0,1,2,84.18534842437292,1,92.32662304158127
14121,United Kingdom,1,0,1,234,233.1,11.655,9,0.6931471805599453,5.455748374496865,1,1,3,99.11691595035562,1,109.4783329879657
14125,United Kingdom,1,1,1,972,1295.43,15.421785714285715,27,0.6931471805599453,7.167369612005506,0,0,0,0.0,1,8.555464335414877
14129,United Kingdom,1,0,3,355,726.23,21.35970588235294,45,1.3862943611198906,6.5892427961377535,0,1,1,56.17575182211185,0,49.849230451910294
14132,United Kingdom,1,1,7,2049,2319.74,18.70758064516129,10,2.0794415416798357,7.749641379318911,0,0,0,0.0,1,17.093786694027912
14135,United Kingdom,1,1,11,3444,3514.32,31.66054054054054,25,2.4849066497880004,8.16488583850785,0,1,4,270.6217223127269,1,282.07503890883714
14138,United Kingdom,1,0,1,459,638.21,19.33969696969697,13,0.6931471805599453,6.460233038885384,0,1,1,33.35750191187764,1,34.64243160983612
14141,United Kingdom,1,0,3,278,688.7800000000001,22.959333333333337,9,1.3862943611198906,6.5363727061711305,1,1,4,218.25534888822884,1,234.0473966421132
14145,United Kingdom,1,1,3,576,2851.2,356.4,106,1.3862943611198906,7.955845905302667,0,1,1,665.2946175293533,1,677.5038494917908
14146,United Kingdom,1,1,4,1777,2965.84,21.648467153284674,30,1.6094379124341003,7.995252692311625,1,1,1,55.95388023077018,1,78.85274985396232
14150,United Kingdom,1,0,1,262,306.18,25.515,309,0.6931471805599453,5.727433894987482,1,1,2,114.24815489752086,1,124.41897964417743
14156,EIRE,0,1,49,53808,109853.01,84.56736720554272,2,3.912023005428146,11.606907581470567,0,1,10,1654.5740494270583,1,1670.3426025993901
14157,United Kingdom,1,0,1,199,277.17,7.106923076923077,235,0.6931471805599453,5.628232437585469,0,0,0,0.0,1,8.731001523418882
14159,United Kingdom,1,1,9,2984,3326.64,3.859211136890951,2,2.302585092994046,8.110018623013048,1,1,4,96.04878159528869,1,96.1178081280145
14167,United Kingdom,1,0,3,106,402.1,9.807317073170733,114,1.3862943611198906,5.99918467012312,0,1,1,43.68924051070832,0,38.8685215643861
14173,United Kingdom,1,0,1,40,114.04,10.367272727272727,169,0.6931471805599453,4.745279893972737,0,0,0,0.0,0,1.2457432416876535
14178,United Kingdom,1,0,4,614,692.1,4.583443708609272,16,1.6094379124341003,6.541174288923939,1,1,3,48.8026305540977,1,60.99100537785393
14179,United Kingdom,1,0,1,221,551.6800000000001,4.4134400000000005,2,0.6931471805599453,6.3147791721884685,1,1,1,43.83640775345755,1,43.098363619128826
14180,United Kingdom,1,1,23,661,4408.62,19.769596412556055,7,3.1780538303479458,8.39154379692778,1,1,8,415.0095239707173,1,430.6879137235545
14188,United Kingdom,1,1,5,984,1717.96,31.235636363636363,21,1.791759469228055,7.449474735769473,0,1,3,201.43356611643048,1,210.6999815931463
14189,United Kingdom,1,1,11,2720,3267.92,17.760434782608694,46,2.4849066497880004,8.092214934109066,1,1,2,104.53384958253316,1,121.94157057307109
14191,United Kingdom,1,1,9,1854,2855.26,19.03506666666667,1,2.302585092994046,7.957268355730478,1,1,2,106.9513670702135,1,122.83496235601454
14194,United Kingdom,1,1,16,4016,7577.110000000001,18.75522277227723,9,2.833213344056216,8.933019107176547,0,1,2,104.62818547906242,1,125.08919509363986
